orderid,productid,unitprice,quantity,discount,orderdate,customerid,employeeid,shipvia,ca,annee_mois,date_join,datesk_x,customersk_x,companyname_x,country_x,employeesk_x,fullname_x,datesk_y,customersk_y,companyname_y,country_y,employeesk_y,fullname_y,customersk,companyname,country,employeesk,fullname
10283,60,27.2,35,0.0,1996-08-16,LILAS,3,3,952.0,1996-08,1996-08-16,44,LILAS,LILA-Supermercado,Venezuela,3,Janet Leverling,44,LILAS,LILA-Supermercado,Venezuela,3,Janet Leverling,LILAS,LILA-Supermercado,Venezuela,3,Janet Leverling
10283,72,27.8,3,0.0,1996-08-16,LILAS,3,3,83.4,1996-08,1996-08-16,44,LILAS,LILA-Supermercado,Venezuela,3,Janet Leverling,44,LILAS,LILA-Supermercado,Venezuela,3,Janet Leverling,LILAS,LILA-Supermercado,Venezuela,3,Janet Leverling
10284,27,35.1,15,0.25,1996-08-19,LEHMS,4,1,394.875,1996-08,1996-08-19,47,LEHMS,Lehmanns Marktstand,Germany,4,Margaret Peacock,47,LEHMS,Lehmanns Marktstand,Germany,4,Margaret Peacock,LEHMS,Lehmanns Marktstand,Germany,4,Margaret Peacock
10284,44,15.5,21,0.0,1996-08-19,LEHMS,4,1,325.5,1996-08,1996-08-19,47,LEHMS,Lehmanns Marktstand,Germany,4,Margaret Peacock,47,LEHMS,Lehmanns Marktstand,Germany,4,Margaret Peacock,LEHMS,Lehmanns Marktstand,Germany,4,Margaret Peacock
10284,60,27.2,20,0.25,1996-08-19,LEHMS,4,1,408.0,1996-08,1996-08-19,47,LEHMS,Lehmanns Marktstand,Germany,4,Margaret Peacock,47,LEHMS,Lehmanns Marktstand,Germany,4,Margaret Peacock,LEHMS,Lehmanns Marktstand,Germany,4,Margaret Peacock
10284,67,11.2,5,0.25,1996-08-19,LEHMS,4,1,42.0,1996-08,1996-08-19,47,LEHMS,Lehmanns Marktstand,Germany,4,Margaret Peacock,47,LEHMS,Lehmanns Marktstand,Germany,4,Margaret Peacock,LEHMS,Lehmanns Marktstand,Germany,4,Margaret Peacock
10285,1,14.4,45,0.20000000298023224,1996-08-20,QUICK,1,2,518.3999980688095,1996-08,1996-08-20,48,QUICK,QUICK-Stop,Germany,1,Nancy Davolio,48,QUICK,QUICK-Stop,Germany,1,Nancy Davolio,QUICK,QUICK-Stop,Germany,1,Nancy Davolio
10285,40,14.7,40,0.20000000298023224,1996-08-20,QUICK,1,2,470.39999824762344,1996-08,1996-08-20,48,QUICK,QUICK-Stop,Germany,1,Nancy Davolio,48,QUICK,QUICK-Stop,Germany,1,Nancy Davolio,QUICK,QUICK-Stop,Germany,1,Nancy Davolio
10285,53,26.2,36,0.20000000298023224,1996-08-20,QUICK,1,2,754.5599971890449,1996-08,1996-08-20,48,QUICK,QUICK-Stop,Germany,1,Nancy Davolio,48,QUICK,QUICK-Stop,Germany,1,Nancy Davolio,QUICK,QUICK-Stop,Germany,1,Nancy Davolio
10286,35,14.4,100,0.0,1996-08-21,QUICK,8,3,1440.0,1996-08,1996-08-21,49,QUICK,QUICK-Stop,Germany,8,Laura Callahan,49,QUICK,QUICK-Stop,Germany,8,Laura Callahan,QUICK,QUICK-Stop,Germany,8,Laura Callahan
10286,62,39.4,40,0.0,1996-08-21,QUICK,8,3,1576.0,1996-08,1996-08-21,49,QUICK,QUICK-Stop,Germany,8,Laura Callahan,49,QUICK,QUICK-Stop,Germany,8,Laura Callahan,QUICK,QUICK-Stop,Germany,8,Laura Callahan
10287,16,13.9,40,0.15000000596046448,1996-08-22,RICAR,8,3,472.59999668598175,1996-08,1996-08-22,50,RICAR,Ricardo Adocicados,Brazil,8,Laura Callahan,50,RICAR,Ricardo Adocicados,Brazil,8,Laura Callahan,RICAR,Ricardo Adocicados,Brazil,8,Laura Callahan
10287,34,11.2,20,0.0,1996-08-22,RICAR,8,3,224.0,1996-08,1996-08-22,50,RICAR,Ricardo Adocicados,Brazil,8,Laura Callahan,50,RICAR,Ricardo Adocicados,Brazil,8,Laura Callahan,RICAR,Ricardo Adocicados,Brazil,8,Laura Callahan
10287,46,9.6,15,0.15000000596046448,1996-08-22,RICAR,8,3,122.39999914169312,1996-08,1996-08-22,50,RICAR,Ricardo Adocicados,Brazil,8,Laura Callahan,50,RICAR,Ricardo Adocicados,Brazil,8,Laura Callahan,RICAR,Ricardo Adocicados,Brazil,8,Laura Callahan
10288,54,5.9,10,0.10000000149011612,1996-08-23,REGGC,4,1,53.09999991208315,1996-08,1996-08-23,51,REGGC,Reggiani Caseifici,Italy,4,Margaret Peacock,51,REGGC,Reggiani Caseifici,Italy,4,Margaret Peacock,REGGC,Reggiani Caseifici,Italy,4,Margaret Peacock
10288,68,10.0,3,0.10000000149011612,1996-08-23,REGGC,4,1,26.999999955296516,1996-08,1996-08-23,51,REGGC,Reggiani Caseifici,Italy,4,Margaret Peacock,51,REGGC,Reggiani Caseifici,Italy,4,Margaret Peacock,REGGC,Reggiani Caseifici,Italy,4,Margaret Peacock
10289,3,8.0,30,0.0,1996-08-26,BSBEV,7,3,240.0,1996-08,1996-08-26,54,BSBEV,B's Beverages,UK,7,Robert King,54,BSBEV,B's Beverages,UK,7,Robert King,BSBEV,B's Beverages,UK,7,Robert King
10289,64,26.6,9,0.0,1996-08-26,BSBEV,7,3,239.4,1996-08,1996-08-26,54,BSBEV,B's Beverages,UK,7,Robert King,54,BSBEV,B's Beverages,UK,7,Robert King,BSBEV,B's Beverages,UK,7,Robert King
10290,5,17.0,20,0.0,1996-08-27,COMMI,8,1,340.0,1996-08,1996-08-27,55,COMMI,Comércio Mineiro,Brazil,8,Laura Callahan,55,COMMI,Comércio Mineiro,Brazil,8,Laura Callahan,COMMI,Comércio Mineiro,Brazil,8,Laura Callahan
10290,29,99.0,15,0.0,1996-08-27,COMMI,8,1,1485.0,1996-08,1996-08-27,55,COMMI,Comércio Mineiro,Brazil,8,Laura Callahan,55,COMMI,Comércio Mineiro,Brazil,8,Laura Callahan,COMMI,Comércio Mineiro,Brazil,8,Laura Callahan
10290,49,16.0,15,0.0,1996-08-27,COMMI,8,1,240.0,1996-08,1996-08-27,55,COMMI,Comércio Mineiro,Brazil,8,Laura Callahan,55,COMMI,Comércio Mineiro,Brazil,8,Laura Callahan,COMMI,Comércio Mineiro,Brazil,8,Laura Callahan
10290,77,10.4,10,0.0,1996-08-27,COMMI,8,1,104.0,1996-08,1996-08-27,55,COMMI,Comércio Mineiro,Brazil,8,Laura Callahan,55,COMMI,Comércio Mineiro,Brazil,8,Laura Callahan,COMMI,Comércio Mineiro,Brazil,8,Laura Callahan
10291,13,4.8,20,0.10000000149011612,1996-08-27,QUEDE,6,2,86.39999985694885,1996-08,1996-08-27,55,QUEDE,Que Delícia,Brazil,6,Michael Suyama,55,QUEDE,Que Delícia,Brazil,6,Michael Suyama,QUEDE,Que Delícia,Brazil,6,Michael Suyama
10291,44,15.5,24,0.10000000149011612,1996-08-27,QUEDE,6,2,334.7999994456768,1996-08,1996-08-27,55,QUEDE,Que Delícia,Brazil,6,Michael Suyama,55,QUEDE,Que Delícia,Brazil,6,Michael Suyama,QUEDE,Que Delícia,Brazil,6,Michael Suyama
10291,51,42.4,2,0.10000000149011612,1996-08-27,QUEDE,6,2,76.31999987363815,1996-08,1996-08-27,55,QUEDE,Que Delícia,Brazil,6,Michael Suyama,55,QUEDE,Que Delícia,Brazil,6,Michael Suyama,QUEDE,Que Delícia,Brazil,6,Michael Suyama
10292,20,64.8,20,0.0,1996-08-28,TRADH,1,2,1296.0,1996-08,1996-08-28,56,TRADH,Tradição Hipermercados,Brazil,1,Nancy Davolio,56,TRADH,Tradição Hipermercados,Brazil,1,Nancy Davolio,TRADH,Tradição Hipermercados,Brazil,1,Nancy Davolio
10293,18,50.0,12,0.0,1996-08-29,TORTU,1,3,600.0,1996-08,1996-08-29,57,TORTU,Tortuga Restaurante,Mexico,1,Nancy Davolio,57,TORTU,Tortuga Restaurante,Mexico,1,Nancy Davolio,TORTU,Tortuga Restaurante,Mexico,1,Nancy Davolio
10293,24,3.6,10,0.0,1996-08-29,TORTU,1,3,36.0,1996-08,1996-08-29,57,TORTU,Tortuga Restaurante,Mexico,1,Nancy Davolio,57,TORTU,Tortuga Restaurante,Mexico,1,Nancy Davolio,TORTU,Tortuga Restaurante,Mexico,1,Nancy Davolio
10293,63,35.1,5,0.0,1996-08-29,TORTU,1,3,175.5,1996-08,1996-08-29,57,TORTU,Tortuga Restaurante,Mexico,1,Nancy Davolio,57,TORTU,Tortuga Restaurante,Mexico,1,Nancy Davolio,TORTU,Tortuga Restaurante,Mexico,1,Nancy Davolio
10293,75,6.2,6,0.0,1996-08-29,TORTU,1,3,37.2,1996-08,1996-08-29,57,TORTU,Tortuga Restaurante,Mexico,1,Nancy Davolio,57,TORTU,Tortuga Restaurante,Mexico,1,Nancy Davolio,TORTU,Tortuga Restaurante,Mexico,1,Nancy Davolio
10294,1,14.4,18,0.0,1996-08-30,RATTC,4,2,259.2,1996-08,1996-08-30,58,RATTC,Rattlesnake Canyon Grocery,USA,4,Margaret Peacock,58,RATTC,Rattlesnake Canyon Grocery,USA,4,Margaret Peacock,RATTC,Rattlesnake Canyon Grocery,USA,4,Margaret Peacock
10294,17,31.2,15,0.0,1996-08-30,RATTC,4,2,468.0,1996-08,1996-08-30,58,RATTC,Rattlesnake Canyon Grocery,USA,4,Margaret Peacock,58,RATTC,Rattlesnake Canyon Grocery,USA,4,Margaret Peacock,RATTC,Rattlesnake Canyon Grocery,USA,4,Margaret Peacock
10294,43,36.8,15,0.0,1996-08-30,RATTC,4,2,552.0,1996-08,1996-08-30,58,RATTC,Rattlesnake Canyon Grocery,USA,4,Margaret Peacock,58,RATTC,Rattlesnake Canyon Grocery,USA,4,Margaret Peacock,RATTC,Rattlesnake Canyon Grocery,USA,4,Margaret Peacock
10294,60,27.2,21,0.0,1996-08-30,RATTC,4,2,571.1999999999999,1996-08,1996-08-30,58,RATTC,Rattlesnake Canyon Grocery,USA,4,Margaret Peacock,58,RATTC,Rattlesnake Canyon Grocery,USA,4,Margaret Peacock,RATTC,Rattlesnake Canyon Grocery,USA,4,Margaret Peacock
10294,75,6.2,6,0.0,1996-08-30,RATTC,4,2,37.2,1996-08,1996-08-30,58,RATTC,Rattlesnake Canyon Grocery,USA,4,Margaret Peacock,58,RATTC,Rattlesnake Canyon Grocery,USA,4,Margaret Peacock,RATTC,Rattlesnake Canyon Grocery,USA,4,Margaret Peacock
10295,56,30.4,4,0.0,1996-09-02,VINET,2,2,121.6,1996-09,1996-09-02,61,VINET,Vins et alcools Chevalier,France,2,Andrew Fuller,61,VINET,Vins et alcools Chevalier,France,2,Andrew Fuller,VINET,Vins et alcools Chevalier,France,2,Andrew Fuller
10296,11,16.8,12,0.0,1996-09-03,LILAS,6,1,201.60000000000002,1996-09,1996-09-03,62,LILAS,LILA-Supermercado,Venezuela,6,Michael Suyama,62,LILAS,LILA-Supermercado,Venezuela,6,Michael Suyama,LILAS,LILA-Supermercado,Venezuela,6,Michael Suyama
10296,16,13.9,30,0.0,1996-09-03,LILAS,6,1,417.0,1996-09,1996-09-03,62,LILAS,LILA-Supermercado,Venezuela,6,Michael Suyama,62,LILAS,LILA-Supermercado,Venezuela,6,Michael Suyama,LILAS,LILA-Supermercado,Venezuela,6,Michael Suyama
10296,69,28.8,15,0.0,1996-09-03,LILAS,6,1,432.0,1996-09,1996-09-03,62,LILAS,LILA-Supermercado,Venezuela,6,Michael Suyama,62,LILAS,LILA-Supermercado,Venezuela,6,Michael Suyama,LILAS,LILA-Supermercado,Venezuela,6,Michael Suyama
10297,39,14.4,60,0.0,1996-09-04,BLONP,5,2,864.0,1996-09,1996-09-04,63,BLONP,Blondesddsl père et fils,France,5,Steven Buchanan,63,BLONP,Blondesddsl père et fils,France,5,Steven Buchanan,BLONP,Blondesddsl père et fils,France,5,Steven Buchanan
10297,72,27.8,20,0.0,1996-09-04,BLONP,5,2,556.0,1996-09,1996-09-04,63,BLONP,Blondesddsl père et fils,France,5,Steven Buchanan,63,BLONP,Blondesddsl père et fils,France,5,Steven Buchanan,BLONP,Blondesddsl père et fils,France,5,Steven Buchanan
10298,2,15.2,40,0.0,1996-09-05,HUNGO,6,2,608.0,1996-09,1996-09-05,64,HUNGO,Hungry Owl All-Night Grocers,Ireland,6,Michael Suyama,64,HUNGO,Hungry Owl All-Night Grocers,Ireland,6,Michael Suyama,HUNGO,Hungry Owl All-Night Grocers,Ireland,6,Michael Suyama
10298,36,15.2,40,0.25,1996-09-05,HUNGO,6,2,456.0,1996-09,1996-09-05,64,HUNGO,Hungry Owl All-Night Grocers,Ireland,6,Michael Suyama,64,HUNGO,Hungry Owl All-Night Grocers,Ireland,6,Michael Suyama,HUNGO,Hungry Owl All-Night Grocers,Ireland,6,Michael Suyama
10298,59,44.0,30,0.25,1996-09-05,HUNGO,6,2,990.0,1996-09,1996-09-05,64,HUNGO,Hungry Owl All-Night Grocers,Ireland,6,Michael Suyama,64,HUNGO,Hungry Owl All-Night Grocers,Ireland,6,Michael Suyama,HUNGO,Hungry Owl All-Night Grocers,Ireland,6,Michael Suyama
10298,62,39.4,15,0.0,1996-09-05,HUNGO,6,2,591.0,1996-09,1996-09-05,64,HUNGO,Hungry Owl All-Night Grocers,Ireland,6,Michael Suyama,64,HUNGO,Hungry Owl All-Night Grocers,Ireland,6,Michael Suyama,HUNGO,Hungry Owl All-Night Grocers,Ireland,6,Michael Suyama
10299,19,7.3,15,0.0,1996-09-06,RICAR,4,2,109.5,1996-09,1996-09-06,65,RICAR,Ricardo Adocicados,Brazil,4,Margaret Peacock,65,RICAR,Ricardo Adocicados,Brazil,4,Margaret Peacock,RICAR,Ricardo Adocicados,Brazil,4,Margaret Peacock
10299,70,12.0,20,0.0,1996-09-06,RICAR,4,2,240.0,1996-09,1996-09-06,65,RICAR,Ricardo Adocicados,Brazil,4,Margaret Peacock,65,RICAR,Ricardo Adocicados,Brazil,4,Margaret Peacock,RICAR,Ricardo Adocicados,Brazil,4,Margaret Peacock
10300,66,13.6,30,0.0,1996-09-09,MAGAA,2,2,408.0,1996-09,1996-09-09,68,MAGAA,Magazzini Alimentari Riuniti,Italy,2,Andrew Fuller,68,MAGAA,Magazzini Alimentari Riuniti,Italy,2,Andrew Fuller,MAGAA,Magazzini Alimentari Riuniti,Italy,2,Andrew Fuller
10300,68,10.0,20,0.0,1996-09-09,MAGAA,2,2,200.0,1996-09,1996-09-09,68,MAGAA,Magazzini Alimentari Riuniti,Italy,2,Andrew Fuller,68,MAGAA,Magazzini Alimentari Riuniti,Italy,2,Andrew Fuller,MAGAA,Magazzini Alimentari Riuniti,Italy,2,Andrew Fuller
10301,40,14.7,10,0.0,1996-09-09,WANDK,8,2,147.0,1996-09,1996-09-09,68,WANDK,Die Wandernde Kuh,Germany,8,Laura Callahan,68,WANDK,Die Wandernde Kuh,Germany,8,Laura Callahan,WANDK,Die Wandernde Kuh,Germany,8,Laura Callahan
10301,56,30.4,20,0.0,1996-09-09,WANDK,8,2,608.0,1996-09,1996-09-09,68,WANDK,Die Wandernde Kuh,Germany,8,Laura Callahan,68,WANDK,Die Wandernde Kuh,Germany,8,Laura Callahan,WANDK,Die Wandernde Kuh,Germany,8,Laura Callahan
10302,17,31.2,40,0.0,1996-09-10,SUPRD,4,2,1248.0,1996-09,1996-09-10,69,SUPRD,Suprêmes délices,Belgium,4,Margaret Peacock,69,SUPRD,Suprêmes délices,Belgium,4,Margaret Peacock,SUPRD,Suprêmes délices,Belgium,4,Margaret Peacock
10302,28,36.4,28,0.0,1996-09-10,SUPRD,4,2,1019.1999999999999,1996-09,1996-09-10,69,SUPRD,Suprêmes délices,Belgium,4,Margaret Peacock,69,SUPRD,Suprêmes délices,Belgium,4,Margaret Peacock,SUPRD,Suprêmes délices,Belgium,4,Margaret Peacock
10302,43,36.8,12,0.0,1996-09-10,SUPRD,4,2,441.59999999999997,1996-09,1996-09-10,69,SUPRD,Suprêmes délices,Belgium,4,Margaret Peacock,69,SUPRD,Suprêmes délices,Belgium,4,Margaret Peacock,SUPRD,Suprêmes délices,Belgium,4,Margaret Peacock
10303,40,14.7,40,0.10000000149011612,1996-09-11,GODOS,7,2,529.1999991238117,1996-09,1996-09-11,70,GODOS,Godos Cocina Típica,Spain,7,Robert King,70,GODOS,Godos Cocina Típica,Spain,7,Robert King,GODOS,Godos Cocina Típica,Spain,7,Robert King
10303,65,16.8,30,0.10000000149011612,1996-09-11,GODOS,7,2,453.5999992489815,1996-09,1996-09-11,70,GODOS,Godos Cocina Típica,Spain,7,Robert King,70,GODOS,Godos Cocina Típica,Spain,7,Robert King,GODOS,Godos Cocina Típica,Spain,7,Robert King
10303,68,10.0,15,0.10000000149011612,1996-09-11,GODOS,7,2,134.99999977648258,1996-09,1996-09-11,70,GODOS,Godos Cocina Típica,Spain,7,Robert King,70,GODOS,Godos Cocina Típica,Spain,7,Robert King,GODOS,Godos Cocina Típica,Spain,7,Robert King
10304,49,16.0,30,0.0,1996-09-12,TORTU,1,2,480.0,1996-09,1996-09-12,71,TORTU,Tortuga Restaurante,Mexico,1,Nancy Davolio,71,TORTU,Tortuga Restaurante,Mexico,1,Nancy Davolio,TORTU,Tortuga Restaurante,Mexico,1,Nancy Davolio
10304,59,44.0,10,0.0,1996-09-12,TORTU,1,2,440.0,1996-09,1996-09-12,71,TORTU,Tortuga Restaurante,Mexico,1,Nancy Davolio,71,TORTU,Tortuga Restaurante,Mexico,1,Nancy Davolio,TORTU,Tortuga Restaurante,Mexico,1,Nancy Davolio
10304,71,17.2,2,0.0,1996-09-12,TORTU,1,2,34.4,1996-09,1996-09-12,71,TORTU,Tortuga Restaurante,Mexico,1,Nancy Davolio,71,TORTU,Tortuga Restaurante,Mexico,1,Nancy Davolio,TORTU,Tortuga Restaurante,Mexico,1,Nancy Davolio
10305,18,50.0,25,0.10000000149011612,1996-09-13,OLDWO,8,3,1124.9999981373549,1996-09,1996-09-13,72,OLDWO,Old World Delicatessen,USA,8,Laura Callahan,72,OLDWO,Old World Delicatessen,USA,8,Laura Callahan,OLDWO,Old World Delicatessen,USA,8,Laura Callahan
10305,29,99.0,25,0.10000000149011612,1996-09-13,OLDWO,8,3,2227.4999963119626,1996-09,1996-09-13,72,OLDWO,Old World Delicatessen,USA,8,Laura Callahan,72,OLDWO,Old World Delicatessen,USA,8,Laura Callahan,OLDWO,Old World Delicatessen,USA,8,Laura Callahan
10305,39,14.4,30,0.10000000149011612,1996-09-13,OLDWO,8,3,388.79999935626984,1996-09,1996-09-13,72,OLDWO,Old World Delicatessen,USA,8,Laura Callahan,72,OLDWO,Old World Delicatessen,USA,8,Laura Callahan,OLDWO,Old World Delicatessen,USA,8,Laura Callahan
10306,30,20.7,10,0.0,1996-09-16,ROMEY,1,3,207.0,1996-09,1996-09-16,75,ROMEY,Romero y tomillo,Spain,1,Nancy Davolio,75,ROMEY,Romero y tomillo,Spain,1,Nancy Davolio,ROMEY,Romero y tomillo,Spain,1,Nancy Davolio
10306,53,26.2,10,0.0,1996-09-16,ROMEY,1,3,262.0,1996-09,1996-09-16,75,ROMEY,Romero y tomillo,Spain,1,Nancy Davolio,75,ROMEY,Romero y tomillo,Spain,1,Nancy Davolio,ROMEY,Romero y tomillo,Spain,1,Nancy Davolio
10306,54,5.9,5,0.0,1996-09-16,ROMEY,1,3,29.5,1996-09,1996-09-16,75,ROMEY,Romero y tomillo,Spain,1,Nancy Davolio,75,ROMEY,Romero y tomillo,Spain,1,Nancy Davolio,ROMEY,Romero y tomillo,Spain,1,Nancy Davolio
10307,62,39.4,10,0.0,1996-09-17,LONEP,2,2,394.0,1996-09,1996-09-17,76,LONEP,Lonesome Pine Restaurant,USA,2,Andrew Fuller,76,LONEP,Lonesome Pine Restaurant,USA,2,Andrew Fuller,LONEP,Lonesome Pine Restaurant,USA,2,Andrew Fuller
10307,68,10.0,3,0.0,1996-09-17,LONEP,2,2,30.0,1996-09,1996-09-17,76,LONEP,Lonesome Pine Restaurant,USA,2,Andrew Fuller,76,LONEP,Lonesome Pine Restaurant,USA,2,Andrew Fuller,LONEP,Lonesome Pine Restaurant,USA,2,Andrew Fuller
10308,69,28.8,1,0.0,1996-09-18,ANATR,7,3,28.8,1996-09,1996-09-18,77,ANATR,Ana Trujillo Emparedados y helados,Mexico,7,Robert King,77,ANATR,Ana Trujillo Emparedados y helados,Mexico,7,Robert King,ANATR,Ana Trujillo Emparedados y helados,Mexico,7,Robert King
10308,70,12.0,5,0.0,1996-09-18,ANATR,7,3,60.0,1996-09,1996-09-18,77,ANATR,Ana Trujillo Emparedados y helados,Mexico,7,Robert King,77,ANATR,Ana Trujillo Emparedados y helados,Mexico,7,Robert King,ANATR,Ana Trujillo Emparedados y helados,Mexico,7,Robert King
10309,4,17.6,20,0.0,1996-09-19,HUNGO,3,1,352.0,1996-09,1996-09-19,78,HUNGO,Hungry Owl All-Night Grocers,Ireland,3,Janet Leverling,78,HUNGO,Hungry Owl All-Night Grocers,Ireland,3,Janet Leverling,HUNGO,Hungry Owl All-Night Grocers,Ireland,3,Janet Leverling
10309,6,20.0,30,0.0,1996-09-19,HUNGO,3,1,600.0,1996-09,1996-09-19,78,HUNGO,Hungry Owl All-Night Grocers,Ireland,3,Janet Leverling,78,HUNGO,Hungry Owl All-Night Grocers,Ireland,3,Janet Leverling,HUNGO,Hungry Owl All-Night Grocers,Ireland,3,Janet Leverling
10309,42,11.2,2,0.0,1996-09-19,HUNGO,3,1,22.4,1996-09,1996-09-19,78,HUNGO,Hungry Owl All-Night Grocers,Ireland,3,Janet Leverling,78,HUNGO,Hungry Owl All-Night Grocers,Ireland,3,Janet Leverling,HUNGO,Hungry Owl All-Night Grocers,Ireland,3,Janet Leverling
10309,43,36.8,20,0.0,1996-09-19,HUNGO,3,1,736.0,1996-09,1996-09-19,78,HUNGO,Hungry Owl All-Night Grocers,Ireland,3,Janet Leverling,78,HUNGO,Hungry Owl All-Night Grocers,Ireland,3,Janet Leverling,HUNGO,Hungry Owl All-Night Grocers,Ireland,3,Janet Leverling
10309,71,17.2,3,0.0,1996-09-19,HUNGO,3,1,51.599999999999994,1996-09,1996-09-19,78,HUNGO,Hungry Owl All-Night Grocers,Ireland,3,Janet Leverling,78,HUNGO,Hungry Owl All-Night Grocers,Ireland,3,Janet Leverling,HUNGO,Hungry Owl All-Night Grocers,Ireland,3,Janet Leverling
10310,16,13.9,10,0.0,1996-09-20,THEBI,8,2,139.0,1996-09,1996-09-20,79,THEBI,The Big Cheese,USA,8,Laura Callahan,79,THEBI,The Big Cheese,USA,8,Laura Callahan,THEBI,The Big Cheese,USA,8,Laura Callahan
10310,62,39.4,5,0.0,1996-09-20,THEBI,8,2,197.0,1996-09,1996-09-20,79,THEBI,The Big Cheese,USA,8,Laura Callahan,79,THEBI,The Big Cheese,USA,8,Laura Callahan,THEBI,The Big Cheese,USA,8,Laura Callahan
10311,42,11.2,6,0.0,1996-09-20,DUMON,1,3,67.19999999999999,1996-09,1996-09-20,79,DUMON,Du monde entier,France,1,Nancy Davolio,79,DUMON,Du monde entier,France,1,Nancy Davolio,DUMON,Du monde entier,France,1,Nancy Davolio
10311,69,28.8,7,0.0,1996-09-20,DUMON,1,3,201.6,1996-09,1996-09-20,79,DUMON,Du monde entier,France,1,Nancy Davolio,79,DUMON,Du monde entier,France,1,Nancy Davolio,DUMON,Du monde entier,France,1,Nancy Davolio
10312,28,36.4,4,0.0,1996-09-23,WANDK,2,2,145.6,1996-09,1996-09-23,82,WANDK,Die Wandernde Kuh,Germany,2,Andrew Fuller,82,WANDK,Die Wandernde Kuh,Germany,2,Andrew Fuller,WANDK,Die Wandernde Kuh,Germany,2,Andrew Fuller
10312,43,36.8,24,0.0,1996-09-23,WANDK,2,2,883.1999999999999,1996-09,1996-09-23,82,WANDK,Die Wandernde Kuh,Germany,2,Andrew Fuller,82,WANDK,Die Wandernde Kuh,Germany,2,Andrew Fuller,WANDK,Die Wandernde Kuh,Germany,2,Andrew Fuller
10312,53,26.2,20,0.0,1996-09-23,WANDK,2,2,524.0,1996-09,1996-09-23,82,WANDK,Die Wandernde Kuh,Germany,2,Andrew Fuller,82,WANDK,Die Wandernde Kuh,Germany,2,Andrew Fuller,WANDK,Die Wandernde Kuh,Germany,2,Andrew Fuller
10312,75,6.2,10,0.0,1996-09-23,WANDK,2,2,62.0,1996-09,1996-09-23,82,WANDK,Die Wandernde Kuh,Germany,2,Andrew Fuller,82,WANDK,Die Wandernde Kuh,Germany,2,Andrew Fuller,WANDK,Die Wandernde Kuh,Germany,2,Andrew Fuller
10313,36,15.2,12,0.0,1996-09-24,QUICK,2,2,182.39999999999998,1996-09,1996-09-24,83,QUICK,QUICK-Stop,Germany,2,Andrew Fuller,83,QUICK,QUICK-Stop,Germany,2,Andrew Fuller,QUICK,QUICK-Stop,Germany,2,Andrew Fuller
10314,32,25.6,40,0.10000000149011612,1996-09-25,RATTC,1,2,921.5999984741211,1996-09,1996-09-25,84,RATTC,Rattlesnake Canyon Grocery,USA,1,Nancy Davolio,84,RATTC,Rattlesnake Canyon Grocery,USA,1,Nancy Davolio,RATTC,Rattlesnake Canyon Grocery,USA,1,Nancy Davolio
10314,58,10.6,30,0.10000000149011612,1996-09-25,RATTC,1,2,286.1999995261431,1996-09,1996-09-25,84,RATTC,Rattlesnake Canyon Grocery,USA,1,Nancy Davolio,84,RATTC,Rattlesnake Canyon Grocery,USA,1,Nancy Davolio,RATTC,Rattlesnake Canyon Grocery,USA,1,Nancy Davolio
10314,62,39.4,25,0.10000000149011612,1996-09-25,RATTC,1,2,886.4999985322356,1996-09,1996-09-25,84,RATTC,Rattlesnake Canyon Grocery,USA,1,Nancy Davolio,84,RATTC,Rattlesnake Canyon Grocery,USA,1,Nancy Davolio,RATTC,Rattlesnake Canyon Grocery,USA,1,Nancy Davolio
10315,34,11.2,14,0.0,1996-09-26,ISLAT,4,2,156.79999999999998,1996-09,1996-09-26,85,ISLAT,Island Trading,UK,4,Margaret Peacock,85,ISLAT,Island Trading,UK,4,Margaret Peacock,ISLAT,Island Trading,UK,4,Margaret Peacock
10315,70,12.0,30,0.0,1996-09-26,ISLAT,4,2,360.0,1996-09,1996-09-26,85,ISLAT,Island Trading,UK,4,Margaret Peacock,85,ISLAT,Island Trading,UK,4,Margaret Peacock,ISLAT,Island Trading,UK,4,Margaret Peacock
10316,41,7.7,10,0.0,1996-09-27,RATTC,1,3,77.0,1996-09,1996-09-27,86,RATTC,Rattlesnake Canyon Grocery,USA,1,Nancy Davolio,86,RATTC,Rattlesnake Canyon Grocery,USA,1,Nancy Davolio,RATTC,Rattlesnake Canyon Grocery,USA,1,Nancy Davolio
10316,62,39.4,70,0.0,1996-09-27,RATTC,1,3,2758.0,1996-09,1996-09-27,86,RATTC,Rattlesnake Canyon Grocery,USA,1,Nancy Davolio,86,RATTC,Rattlesnake Canyon Grocery,USA,1,Nancy Davolio,RATTC,Rattlesnake Canyon Grocery,USA,1,Nancy Davolio
10317,1,14.4,20,0.0,1996-09-30,LONEP,6,1,288.0,1996-09,1996-09-30,89,LONEP,Lonesome Pine Restaurant,USA,6,Michael Suyama,89,LONEP,Lonesome Pine Restaurant,USA,6,Michael Suyama,LONEP,Lonesome Pine Restaurant,USA,6,Michael Suyama
10318,41,7.7,20,0.0,1996-10-01,ISLAT,8,2,154.0,1996-10,1996-10-01,90,ISLAT,Island Trading,UK,8,Laura Callahan,90,ISLAT,Island Trading,UK,8,Laura Callahan,ISLAT,Island Trading,UK,8,Laura Callahan
